Iteration	1	2	3	4	5	simmap
388700	{3,1.16432:6,0.335201:2,0.39867}	{4,0.368884:2,1.52931}	{4,0.506627:1,0.770654:5,0.404481:1,1.182:5,0.217134:3,0.906005}	{2,0.322001:6,0.0189408:7,1.03819:5,0.090018:3,0.128196:5,0.401441:3,0.0899187}	{3,0}	((n0:{4,0.368884:2,1.52931},n2:{3,1.16432:6,0.335201:2,0.39867}):{2,0.322001:6,0.0189408:7,1.03819:5,0.090018:3,0.128196:5,0.401441:3,0.0899187},n1:{4,0.506627:1,0.770654:5,0.404481:1,1.182:5,0.217134:3,0.906005});
388800	{3,3.08216}	{4,0.474318:2,0.212029:6,0.381077:3,2.39515}	{4,0.431342:7,1.48996:6,0.615401:3,0.545455}	{3,0.380416}	{3,0}	((n2:{3,3.08216},n1:{4,0.431342:7,1.48996:6,0.615401:3,0.545455}):{3,0.380416},n0:{4,0.474318:2,0.212029:6,0.381077:3,2.39515});
388900	{3,0.843783:6,0.743714:2,0.351466:6,0.165378:3,0.866004}	{4,0.167972:1,0.208849:4,0.442808:1,0.921687:5,1.30931:3,0.271496}	{4,0.559271:2,1.035:4,0.335668:1,0.20469:5,0.314333:3,0.521382}	{3,0.351779}	{3,0}	((n2:{3,0.843783:6,0.743714:2,0.351466:6,0.165378:3,0.866004},n1:{4,0.559271:2,1.035:4,0.335668:1,0.20469:5,0.314333:3,0.521382}):{3,0.351779},n0:{4,0.167972:1,0.208849:4,0.442808:1,0.921687:5,1.30931:3,0.271496});
389000	{3,0.374989:6,0.0212971:7,0.544676:6,0.770518:7,0.273901:5,1.59238}	{4,0.0593143:2,1.41342:4,0.138458:7,0.270198:4,0.381457:7,0.821993:5,0.443934:3,0.250295}	{4,0.853734:7,0.372427:5,0.987015:3,1.36459}	{5,0.155574:3,0.0457363}	{3,0}	((n2:{3,0.374989:6,0.0212971:7,0.544676:6,0.770518:7,0.273901:5,1.59238},n1:{4,0.853734:7,0.372427:5,0.987015:3,1.36459}):{5,0.155574:3,0.0457363},n0:{4,0.0593143:2,1.41342:4,0.138458:7,0.270198:4,0.381457:7,0.821993:5,0.443934:3,0.250295});
389100	{3,0.989743:6,0.98541:3,1.76522}	{4,0.331908:7,0.678427:5,0.0940391:3,0.715662:6,0.404974:7,0.441944:5,0.120148:3,0.0716419}	{4,1.15924:7,0.166449:6,1.35936:3,0.173694}	{3,0.88163}	{3,0}	((n0:{4,0.331908:7,0.678427:5,0.0940391:3,0.715662:6,0.404974:7,0.441944:5,0.120148:3,0.0716419},n1:{4,1.15924:7,0.166449:6,1.35936:3,0.173694}):{3,0.88163},n2:{3,0.989743:6,0.98541:3,1.76522});
389200	{3,2.62936}	{4,0.484473:2,0.653794:4,1.01814:7,0.21732:6,0.146693:7,0.380321:5,0.753579:3,0.268809}	{4,0.11729:1,0.686128:5,0.338318:3,1.48763}	{3,1.29376}	{3,0}	((n2:{3,2.62936},n1:{4,0.11729:1,0.686128:5,0.338318:3,1.48763}):{3,1.29376},n0:{4,0.484473:2,0.653794:4,1.01814:7,0.21732:6,0.146693:7,0.380321:5,0.753579:3,0.268809});
389300	{3,3.03991}	{4,0.0641187:2,0.000992407:6,0.23204:3,2.07425}	{4,0.0348762:1,2.33653}	{5,0.267935:3,0.400568}	{3,0}	((n1:{4,0.0348762:1,2.33653},n0:{4,0.0641187:2,0.000992407:6,0.23204:3,2.07425}):{5,0.267935:3,0.400568},n2:{3,3.03991});
389400	{3,3.14878}	{4,0.0962923:2,0.435128:4,0.1027:7,0.332873:5,1.29281:3,0.247298}	{4,0.496246:1,0.24204:4,0.344631:2,1.42419}	{6,0.477152:3,0.164522}	{3,0}	((n1:{4,0.496246:1,0.24204:4,0.344631:2,1.42419},n0:{4,0.0962923:2,0.435128:4,0.1027:7,0.332873:5,1.29281:3,0.247298}):{6,0.477152:3,0.164522},n2:{3,3.14878});
389500	{3,2.48989}	{4,0.314635:2,0.772392:4,0.0177678:2,0.157111:6,0.258899:3,1.66611}	{4,0.0759922:1,0.219938:4,0.85157:7,0.392746:6,0.352626:3,0.597022}	{3,0.697022}	{3,0}	((n1:{4,0.0759922:1,0.219938:4,0.85157:7,0.392746:6,0.352626:3,0.597022},n2:{3,2.48989}):{3,0.697022},n0:{4,0.314635:2,0.772392:4,0.0177678:2,0.157111:6,0.258899:3,1.66611});
389600	{3,1.90569}	{4,0.231374:7,0.766505:4,0.540339:2,1.37013:6,0.316654:3,0.0289103}	{4,0.300225:7,0.35603:5,0.428281:7,0.146996:5,0.155032:3,0.519124}	{3,1.34822}	{3,0}	((n1:{4,0.300225:7,0.35603:5,0.428281:7,0.146996:5,0.155032:3,0.519124},n2:{3,1.90569}):{3,1.34822},n0:{4,0.231374:7,0.766505:4,0.540339:2,1.37013:6,0.316654:3,0.0289103});
389700	{3,0.474993:6,0.590672:2,0.521532}	{4,1.88854:7,1.43695:5,0.265522:3,0.274019}	{4,0.615908:2,0.00482917:6,0.100487:7,0.519458:6,0.346516}	{6,0.0332872:3,2.24454}	{3,0}	((n2:{3,0.474993:6,0.590672:2,0.521532},n1:{4,0.615908:2,0.00482917:6,0.100487:7,0.519458:6,0.346516}):{6,0.0332872:3,2.24454},n0:{4,1.88854:7,1.43695:5,0.265522:3,0.274019});
389800	{3,2.51434}	{4,0.191231:7,0.170797:6,0.0228497:3,1.4595:5,0.505253:7,0.361804:5,0.08217:3,0.925136}	{4,0.00335872:2,1.44764:6,1.05829:3,0.00505387}	{3,1.2044}	{3,0}	((n2:{3,2.51434},n1:{4,0.00335872:2,1.44764:6,1.05829:3,0.00505387}):{3,1.2044},n0:{4,0.191231:7,0.170797:6,0.0228497:3,1.4595:5,0.505253:7,0.361804:5,0.08217:3,0.925136});
389900	{3,0.729706:5,1.27608:3,0.452254}	{4,0.303256:2,0.941719:6,0.591753:3,1.58181}	{4,0.304613:1,0.678773:5,1.35346:3,0.121196}	{3,0.960495}	{3,0}	((n1:{4,0.304613:1,0.678773:5,1.35346:3,0.121196},n2:{3,0.729706:5,1.27608:3,0.452254}):{3,0.960495},n0:{4,0.303256:2,0.941719:6,0.591753:3,1.58181});
390000	{3,3.34852}	{4,0.308468:2,0.149928:6,2.05432:3,0.0558191}	{4,0.0871739:7,0.520181:5,0.914138:3,1.04704}	{3,0.779987}	{3,0}	((n1:{4,0.0871739:7,0.520181:5,0.914138:3,1.04704},n0:{4,0.308468:2,0.149928:6,2.05432:3,0.0558191}):{3,0.779987},n2:{3,3.34852});
390100	{3,3.26735}	{4,0.418703:7,0.457907:6,0.0812225:3,2.30952}	{4,0.0991129:1,0.342175:5,0.32447:3,2.92082}	{3,0.419225}	{3,0}	((n2:{3,3.26735},n0:{4,0.418703:7,0.457907:6,0.0812225:3,2.30952}):{3,0.419225},n1:{4,0.0991129:1,0.342175:5,0.32447:3,2.92082});
390200	{3,3.34154}	{4,0.938127:1,0.459571:4,0.609884:2,0.696225:6,0.075743:2,0.21782}	{4,0.331925:1,0.20603:4,0.406182:1,0.318089:4,0.402:7,0.844379:6,0.189536:2,0.299229}	{2,0.0272353:6,0.0724352:3,0.244499}	{3,0}	((n0:{4,0.938127:1,0.459571:4,0.609884:2,0.696225:6,0.075743:2,0.21782},n1:{4,0.331925:1,0.20603:4,0.406182:1,0.318089:4,0.402:7,0.844379:6,0.189536:2,0.299229}):{2,0.0272353:6,0.0724352:3,0.244499},n2:{3,3.34154});
390300	{3,3.21715}	{4,0.160749:1,0.749092:5,0.356957:3,1.13739:5,0.17184:3,0.641116}	{4,0.169579:1,0.235381:4,0.168556:7,0.0168435:5,0.0513417:7,0.445332:6,0.250452:3,1.88479}	{3,0.00512528}	{3,0}	((n2:{3,3.21715},n0:{4,0.160749:1,0.749092:5,0.356957:3,1.13739:5,0.17184:3,0.641116}):{3,0.00512528},n1:{4,0.169579:1,0.235381:4,0.168556:7,0.0168435:5,0.0513417:7,0.445332:6,0.250452:3,1.88479});
390400	{3,0.924335:5,0.545539:1,0.499113:5,0.179606:3,0.924411}	{4,1.09358:7,1.57559:5,0.686987:3,0.053569}	{4,0.660383:7,0.888997:5,0.254113:3,1.26951}	{3,0.33672}	{3,0}	((n2:{3,0.924335:5,0.545539:1,0.499113:5,0.179606:3,0.924411},n1:{4,0.660383:7,0.888997:5,0.254113:3,1.26951}):{3,0.33672},n0:{4,1.09358:7,1.57559:5,0.686987:3,0.053569});
390500	{3,1.49129:6,1.18306:3,0.350511}	{4,0.526822:7,0.612295:4,1.04819:7,0.2968:5,0.0194464:3,0.521306}	{4,0.77846:1,1.47595:5,0.032652:3,0.742032}	{3,0.0042268}	{3,0}	((n2:{3,1.49129:6,1.18306:3,0.350511},n0:{4,0.526822:7,0.612295:4,1.04819:7,0.2968:5,0.0194464:3,0.521306}):{3,0.0042268},n1:{4,0.77846:1,1.47595:5,0.032652:3,0.742032});
390600	{3,0.698094:6,0.00649523:7,1.81141:6,0.285922:3,0.00206537}	{4,0.251131:7,0.0757091:6,0.192452:3,2.28469}	{4,0.526807:7,0.0418996:4,1.55114:7,1.25401:6,0.345982:3,0.188988}	{3,1.10485}	{3,0}	((n0:{4,0.251131:7,0.0757091:6,0.192452:3,2.28469},n2:{3,0.698094:6,0.00649523:7,1.81141:6,0.285922:3,0.00206537}):{3,1.10485},n1:{4,0.526807:7,0.0418996:4,1.55114:7,1.25401:6,0.345982:3,0.188988});
390700	{3,2.1601:6,0.0284101}	{4,0.495239:2,1.69327}	{4,0.386209:1,0.044487:5,0.451517:3,1.20753:6,0.481992:3,0.648286}	{6,0.156993:3,0.874517}	{3,0}	((n2:{3,2.1601:6,0.0284101},n0:{4,0.495239:2,1.69327}):{6,0.156993:3,0.874517},n1:{4,0.386209:1,0.044487:5,0.451517:3,1.20753:6,0.481992:3,0.648286});
390800	{3,0.927045}	{4,0.129572:7,0.156969:6,0.031742:3,0.608762}	{4,0.233819:1,0.229055:5,0.633141:3,2.15418}	{3,1.67116:6,0.54836:3,0.103624}	{3,0}	((n2:{3,0.927045},n0:{4,0.129572:7,0.156969:6,0.031742:3,0.608762}):{3,1.67116:6,0.54836:3,0.103624},n1:{4,0.233819:1,0.229055:5,0.633141:3,2.15418});
390900	{3,1.86575}	{4,0.183806:7,0.281973:5,0.821413:3,0.578555}	{4,0.239556:7,0.262422:5,1.62089:7,0.341217:6,0.564089:3,0.418347}	{3,1.58077}	{3,0}	((n0:{4,0.183806:7,0.281973:5,0.821413:3,0.578555},n2:{3,1.86575}):{3,1.58077},n1:{4,0.239556:7,0.262422:5,1.62089:7,0.341217:6,0.564089:3,0.418347});
391000	{3,1.37032}	{4,0.830002:7,0.538366:6,0.00195471}	{4,0.442173:1,0.594431:4,1.11199:2,0.422316:6,0.414698:3,0.982893}	{6,1.08682:3,1.51136}	{3,0}	((n0:{4,0.830002:7,0.538366:6,0.00195471},n2:{3,1.37032}):{6,1.08682:3,1.51136},n1:{4,0.442173:1,0.594431:4,1.11199:2,0.422316:6,0.414698:3,0.982893});
391100	{3,0.00849205:5,0.00155033:1,0.893124}	{4,0.552104:1,0.351062}	{4,0.910056:2,0.352836:6,0.618612:7,0.05977:6,1.00847:3,0.159769}	{1,0.0789915:5,0.154608:1,1.6592:5,0.204555:3,0.108996}	{3,0}	((n0:{4,0.552104:1,0.351062},n2:{3,0.00849205:5,0.00155033:1,0.893124}):{1,0.0789915:5,0.154608:1,1.6592:5,0.204555:3,0.108996},n1:{4,0.910056:2,0.352836:6,0.618612:7,0.05977:6,1.00847:3,0.159769});
391200	{3,0.25776:5,0.218034:3,0.311342:6,0.312362:3,0.464077}	{4,0.155302:7,0.245624:5,0.30493:3,0.857718}	{4,0.399815:2,1.34278:6,0.652267:3,0.33347:6,0.593282:3,0.527376}	{3,2.28542}	{3,0}	((n2:{3,0.25776:5,0.218034:3,0.311342:6,0.312362:3,0.464077},n0:{4,0.155302:7,0.245624:5,0.30493:3,0.857718}):{3,2.28542},n1:{4,0.399815:2,1.34278:6,0.652267:3,0.33347:6,0.593282:3,0.527376});
391300	{3,1.52076:5,0.10628:3,0.578649}	{4,0.817069:1,0.256706:5,0.328884:7,0.515389:6,0.287636}	{4,0.0217553:7,0.285069:4,1.20765:7,0.895185:5,1.192:3,0.378756}	{6,0.496246:3,0.0664901:6,0.358901:3,0.853088}	{3,0}	((n0:{4,0.817069:1,0.256706:5,0.328884:7,0.515389:6,0.287636},n2:{3,1.52076:5,0.10628:3,0.578649}):{6,0.496246:3,0.0664901:6,0.358901:3,0.853088},n1:{4,0.0217553:7,0.285069:4,1.20765:7,0.895185:5,1.192:3,0.378756});
391400	{3,1.42186}	{4,1.00046:7,0.133954:5,0.270056:3,0.0173862}	{4,0.123592:1,0.49746:4,0.56209:1,1.40449:5,0.704795:3,0.263846}	{3,0.436822:6,1.16975:3,0.527847}	{3,0}	((n0:{4,1.00046:7,0.133954:5,0.270056:3,0.0173862},n2:{3,1.42186}):{3,0.436822:6,1.16975:3,0.527847},n1:{4,0.123592:1,0.49746:4,0.56209:1,1.40449:5,0.704795:3,0.263846});
391500	{3,1.57611:5,0.0306083:1,0.195566:4,0.212305:7,0.0377362:5,0.035276:3,1.55441}	{4,0.000620838:7,0.0470153:4,0.101659:2,0.343671:6,0.377031:2,0.0395044:6,0.0854584:2,0.0118867:6,0.869661:2,0.87657:6,0.0893066:3,0.799629}	{4,0.0571246:1,1.0043:4,0.103871:7,0.228712:5,0.469003:3,0.33885:5,0.0422476:1,0.811946:5,0.257294:3,0.265425:6,0.0788423:3,0.227865}	{3,0.243462}	{3,0}	((n0:{4,0.000620838:7,0.0470153:4,0.101659:2,0.343671:6,0.377031:2,0.0395044:6,0.0854584:2,0.0118867:6,0.869661:2,0.87657:6,0.0893066:3,0.799629},n2:{3,1.57611:5,0.0306083:1,0.195566:4,0.212305:7,0.0377362:5,0.035276:3,1.55441}):{3,0.243462},n1:{4,0.0571246:1,1.0043:4,0.103871:7,0.228712:5,0.469003:3,0.33885:5,0.0422476:1,0.811946:5,0.257294:3,0.265425:6,0.0788423:3,0.227865});
391600	{3,1.10933:6,0.0913291:3,2.56672}	{4,0.296579:2,0.932996:6,0.112112:3,1.8374}	{4,0.167021:2,1.76212:6,0.163358:7,0.817684:6,0.108889:3,0.122854:6,0.0228863:3,0.0142753}	{3,0.588298}	{3,0}	((n1:{4,0.167021:2,1.76212:6,0.163358:7,0.817684:6,0.108889:3,0.122854:6,0.0228863:3,0.0142753},n0:{4,0.296579:2,0.932996:6,0.112112:3,1.8374}):{3,0.588298},n2:{3,1.10933:6,0.0913291:3,2.56672});
391700	{3,0.325114:6,0.324705:3,0.973233:6,0.5236:3,0.95197}	{4,0.125437:1,0.0431986:5,0.166115:1,0.869234:5,0.0546753:3,1.56864:5,0.151766:3,0.119558}	{4,0.180344:1,1.82801:5,0.369518:7,0.340638:5,0.178545:3,0.28658}	{3,0.0850124}	{3,0}	((n2:{3,0.325114:6,0.324705:3,0.973233:6,0.5236:3,0.95197},n0:{4,0.125437:1,0.0431986:5,0.166115:1,0.869234:5,0.0546753:3,1.56864:5,0.151766:3,0.119558}):{3,0.0850124},n1:{4,0.180344:1,1.82801:5,0.369518:7,0.340638:5,0.178545:3,0.28658});
391800	{3,3.50357}	{4,0.0577913:7,0.209579:4,0.148271:7,0.576132:6,1.7785:2,0.0581516:6,0.57627:3,0.0988753}	{4,0.0963268:1,2.71273:5,0.951433:3,0.0818535}	{3,0.338765}	{3,0}	((n2:{3,3.50357},n0:{4,0.0577913:7,0.209579:4,0.148271:7,0.576132:6,1.7785:2,0.0581516:6,0.57627:3,0.0988753}):{3,0.338765},n1:{4,0.0963268:1,2.71273:5,0.951433:3,0.0818535});
391900	{3,0.325189:6,0.7912:7,0.464106:4,0.465231:7,0.0266432:6,0.615076:3,0.426976}	{4,0.177745:7,0.679824:5,0.169299:7,0.586926:4,0.0336591:1,0.113161:5,0.824713:3,0.529094}	{4,0.0409057:2,0.881825:6,1.29745:3,1.18466}	{3,0.29042}	{3,0}	((n0:{4,0.177745:7,0.679824:5,0.169299:7,0.586926:4,0.0336591:1,0.113161:5,0.824713:3,0.529094},n2:{3,0.325189:6,0.7912:7,0.464106:4,0.465231:7,0.0266432:6,0.615076:3,0.426976}):{3,0.29042},n1:{4,0.0409057:2,0.881825:6,1.29745:3,1.18466});
392000	{3,0.256715:5,0.062125:1,1.58355}	{4,0.478113:7,0.00798724:4,0.444852:1,0.971438}	{4,0.527053:2,0.335604:6,0.8145:2,0.586926:6,0.115956:7,0.225754:6,0.347612:3,0.264333}	{1,0.649586:5,0.0464922:1,0.149422:5,0.0780421:3,0.391806}	{3,0}	((n0:{4,0.478113:7,0.00798724:4,0.444852:1,0.971438},n2:{3,0.256715:5,0.062125:1,1.58355}):{1,0.649586:5,0.0464922:1,0.149422:5,0.0780421:3,0.391806},n1:{4,0.527053:2,0.335604:6,0.8145:2,0.586926:6,0.115956:7,0.225754:6,0.347612:3,0.264333});
392100	{3,2.25768}	{4,0.159176:1,0.973359:5,0.00335521:3,1.12179}	{4,0.476324:7,0.161156:5,0.289838:3,0.896366:5,0.0295072:3,1.3284:5,0.236429:3,0.198207}	{3,0.871048:5,0.31686:3,0.170634}	{3,0}	((n2:{3,2.25768},n0:{4,0.159176:1,0.973359:5,0.00335521:3,1.12179}):{3,0.871048:5,0.31686:3,0.170634},n1:{4,0.476324:7,0.161156:5,0.289838:3,0.896366:5,0.0295072:3,1.3284:5,0.236429:3,0.198207});
392200	{3,0.543976:6,0.732565:7,0.337095}	{4,0.474051:2,1.13959}	{4,0.59415:7,0.844128:6,1.93217:3,0.134086}	{7,0.351442:6,1.05583:3,0.483624}	{3,0}	((n2:{3,0.543976:6,0.732565:7,0.337095},n0:{4,0.474051:2,1.13959}):{7,0.351442:6,1.05583:3,0.483624},n1:{4,0.59415:7,0.844128:6,1.93217:3,0.134086});
392300	{3,2.06967}	{4,0.125941:2,1.94373}	{4,1.12968:7,0.58958:6,0.844073:3,0.175217:5,0.797877:3,0.203275}	{6,0.574654:3,1.09538}	{3,0}	((n2:{3,2.06967},n0:{4,0.125941:2,1.94373}):{6,0.574654:3,1.09538},n1:{4,1.12968:7,0.58958:6,0.844073:3,0.175217:5,0.797877:3,0.203275});
392400	{3,2.64989}	{4,1.94228:2,0.318838:6,0.2781:3,0.110677}	{4,0.201178:2,1.73649:6,0.237798:3,1.15658}	{3,0.682148}	{3,0}	((n0:{4,1.94228:2,0.318838:6,0.2781:3,0.110677},n2:{3,2.64989}):{3,0.682148},n1:{4,0.201178:2,1.73649:6,0.237798:3,1.15658});
392500	{3,2.37377}	{4,0.998387:2,1.37539}	{4,0.0902637:2,0.237071:6,0.157001:3,2.52268}	{6,0.296549:3,0.336689}	{3,0}	((n0:{4,0.998387:2,1.37539},n2:{3,2.37377}):{6,0.296549:3,0.336689},n1:{4,0.0902637:2,0.237071:6,0.157001:3,2.52268});
392600	{3,0.0855538:5,0.164404:7,0.389945:4,0.345075:7,0.777228:4,0.151728:2,0.116804}	{4,0.12561:2,1.82773:4,0.0774011}	{4,0.048915:2,0.0525387:6,1.69649:7,0.0851595:6,0.245132:3,1.17197}	{4,0.43931:7,0.168524:6,0.00724221:3,0.654391}	{3,0}	((n2:{3,0.0855538:5,0.164404:7,0.389945:4,0.345075:7,0.777228:4,0.151728:2,0.116804},n0:{4,0.12561:2,1.82773:4,0.0774011}):{4,0.43931:7,0.168524:6,0.00724221:3,0.654391},n1:{4,0.048915:2,0.0525387:6,1.69649:7,0.0851595:6,0.245132:3,1.17197});
392700	{3,1.97006}	{4,0.0300074:7,0.0524185:6,0.526991:3,1.34632:5,0.014327}	{4,1.3166:7,0.219491:5,0.00340063:3,1.96681}	{5,0.900416:3,0.635814}	{3,0}	((n2:{3,1.97006},n0:{4,0.0300074:7,0.0524185:6,0.526991:3,1.34632:5,0.014327}):{5,0.900416:3,0.635814},n1:{4,1.3166:7,0.219491:5,0.00340063:3,1.96681});
392800	{3,0.02042:6,0.277901:2,0.202786:6,0.405999:3,0.642063}	{4,0.330079:2,0.54887:4,0.424787:2,0.0574702:6,0.187963}	{4,0.193003:7,0.372606:6,0.0541389:2,0.0727741:6,1.57038:3,0.138637:6,0.181845:3,1.07274}	{6,0.493817:3,1.22632:6,0.121248:3,0.265574}	{3,0}	((n2:{3,0.02042:6,0.277901:2,0.202786:6,0.405999:3,0.642063},n0:{4,0.330079:2,0.54887:4,0.424787:2,0.0574702:6,0.187963}):{6,0.493817:3,1.22632:6,0.121248:3,0.265574},n1:{4,0.193003:7,0.372606:6,0.0541389:2,0.0727741:6,1.57038:3,0.138637:6,0.181845:3,1.07274});
392900	{3,0.056585:5,0.147166:1,0.378799:4,0.387005:2,0.357013}	{4,0.465975:2,0.860593}	{4,0.039616:7,0.119949:6,0.751551:2,0.382788:6,0.660291:3,1.06079}	{2,0.989428:6,0.232213:3,0.466773}	{3,0}	((n0:{4,0.465975:2,0.860593},n2:{3,0.056585:5,0.147166:1,0.378799:4,0.387005:2,0.357013}):{2,0.989428:6,0.232213:3,0.466773},n1:{4,0.039616:7,0.119949:6,0.751551:2,0.382788:6,0.660291:3,1.06079});
393000	{3,1.7326}	{4,0.489518:2,0.201146:4,0.783493:1,0.258447}	{4,1.02021:7,0.223061:5,0.0857764:3,2.46411}	{5,0.133229:3,1.92733}	{3,0}	((n2:{3,1.7326},n0:{4,0.489518:2,0.201146:4,0.783493:1,0.258447}):{5,0.133229:3,1.92733},n1:{4,1.02021:7,0.223061:5,0.0857764:3,2.46411});
393100	{3,1.31231}	{4,0.691284:2,0.621022}	{4,1.65654:7,0.00163382:6,0.427466:3,1.78968}	{6,0.337079:3,1.17717:5,0.051169:1,0.147806:5,0.499928:3,0.349858}	{3,0}	((n0:{4,0.691284:2,0.621022},n2:{3,1.31231}):{6,0.337079:3,1.17717:5,0.051169:1,0.147806:5,0.499928:3,0.349858},n1:{4,1.65654:7,0.00163382:6,0.427466:3,1.78968});
393200	{3,1.09224}	{4,0.420746:7,0.584102:5,0.0873937}	{4,0.668962:2,1.01018:6,0.647451:3,0.708015}	{5,0.577378:7,0.16944:6,0.598226:3,0.597324}	{3,0}	((n2:{3,1.09224},n0:{4,0.420746:7,0.584102:5,0.0873937}):{5,0.577378:7,0.16944:6,0.598226:3,0.597324},n1:{4,0.668962:2,1.01018:6,0.647451:3,0.708015});
393300	{3,1.15519}	{4,0.506274:1,0.584031:4,0.0248813:7,0.0400023}	{4,0.27412:2,0.398136:6,1.91549:7,0.14788:6,0.271824:3,0.254405}	{7,0.368079:5,1.21159:3,0.526994}	{3,0}	((n2:{3,1.15519},n0:{4,0.506274:1,0.584031:4,0.0248813:7,0.0400023}):{7,0.368079:5,1.21159:3,0.526994},n1:{4,0.27412:2,0.398136:6,1.91549:7,0.14788:6,0.271824:3,0.254405});
393400	{3,0.290243:5,0.697015:1,0.0894113}	{4,0.00120333:1,1.07547}	{4,1.29445:7,0.0261412:4,0.509008:1,1.16833:5,0.119044:3,0.263482}	{1,0.720462:5,0.27328:3,1.31004}	{3,0}	((n2:{3,0.290243:5,0.697015:1,0.0894113},n0:{4,0.00120333:1,1.07547}):{1,0.720462:5,0.27328:3,1.31004},n1:{4,1.29445:7,0.0261412:4,0.509008:1,1.16833:5,0.119044:3,0.263482});
393500	{3,1.52867:6,0.0704662:2,0.0593203}	{4,0.0165321:1,0.319477:4,0.000701233:1,0.133571:4,0.979203:2,0.208967}	{4,0.158159:7,0.094869:5,0.962391:7,0.688128:6,0.895922:3,1.0409}	{2,0.375277:6,0.239452:3,1.56719}	{3,0}	((n0:{4,0.0165321:1,0.319477:4,0.000701233:1,0.133571:4,0.979203:2,0.208967},n2:{3,1.52867:6,0.0704662:2,0.0593203}):{2,0.375277:6,0.239452:3,1.56719},n1:{4,0.158159:7,0.094869:5,0.962391:7,0.688128:6,0.895922:3,1.0409});
393600	{3,2.66806}	{4,0.337903:7,0.141764:6,0.512123:3,1.67627}	{4,0.8422:2,0.380544:6,0.463733:3,0.339979:6,0.555677:3,0.944636}	{3,0.858711}	{3,0}	((n0:{4,0.337903:7,0.141764:6,0.512123:3,1.67627},n2:{3,2.66806}):{3,0.858711},n1:{4,0.8422:2,0.380544:6,0.463733:3,0.339979:6,0.555677:3,0.944636});
393700	{3,2.06214}	{4,2.06214}	{4,0.00748707:7,0.0477869:5,0.284162:3,2.75193}	{7,0.835956:6,0.138094:3,0.0551767}	{3,0}	((n2:{3,2.06214},n0:{4,2.06214}):{7,0.835956:6,0.138094:3,0.0551767},n1:{4,0.00748707:7,0.0477869:5,0.284162:3,2.75193});
393800	{3,1.91475}	{4,0.163954:2,0.803018:4,0.0156854:7,0.0238391:5,0.0841997:3,0.824051}	{4,0.66363:2,0.226968:6,0.38505:7,0.12625:6,0.232925:3,1.63592}	{3,1.356}	{3,0}	((n2:{3,1.91475},n0:{4,0.163954:2,0.803018:4,0.0156854:7,0.0238391:5,0.0841997:3,0.824051}):{3,1.356},n1:{4,0.66363:2,0.226968:6,0.38505:7,0.12625:6,0.232925:3,1.63592});
393900	{3,0.558478:5,0.0799269:3,1.62377}	{4,0.195832:1,0.664616:5,0.112439:3,1.28929}	{4,0.0544872:2,1.89625:6,0.124077:2,1.31093:6,0.16494:3,0.39524}	{3,1.68374}	{3,0}	((n2:{3,0.558478:5,0.0799269:3,1.62377},n0:{4,0.195832:1,0.664616:5,0.112439:3,1.28929}):{3,1.68374},n1:{4,0.0544872:2,1.89625:6,0.124077:2,1.31093:6,0.16494:3,0.39524});
394000	{3,0.99031}	{4,0.190496:2,0.0920128:6,0.00699964:3,0.700802}	{4,1.22614:7,0.160417:6,1.00981:3,0.638606}	{3,1.08552:5,0.0289952:3,0.930148}	{3,0}	((n0:{4,0.190496:2,0.0920128:6,0.00699964:3,0.700802},n2:{3,0.99031}):{3,1.08552:5,0.0289952:3,0.930148},n1:{4,1.22614:7,0.160417:6,1.00981:3,0.638606});
394100	{3,1.38549}	{4,0.482218:7,0.449102:6,0.454167}	{4,0.826131:7,0.0682402:5,1.14057:7,0.255877:6,0.176859:7,0.0911117:6,0.15243:3,1.13415}	{6,0.940871:2,0.862098:6,0.0985877:3,0.558327}	{3,0}	((n0:{4,0.482218:7,0.449102:6,0.454167},n2:{3,1.38549}):{6,0.940871:2,0.862098:6,0.0985877:3,0.558327},n1:{4,0.826131:7,0.0682402:5,1.14057:7,0.255877:6,0.176859:7,0.0911117:6,0.15243:3,1.13415});
394200	{3,2.56047}	{4,0.352375:1,0.532602:4,0.450737:7,0.127094:5,0.618399:3,0.479261}	{4,0.4328:1,0.242166:5,0.688153:3,2.45535}	{3,1.258}	{3,0}	((n2:{3,2.56047},n0:{4,0.352375:1,0.532602:4,0.450737:7,0.127094:5,0.618399:3,0.479261}):{3,1.258},n1:{4,0.4328:1,0.242166:5,0.688153:3,2.45535});
394300	{3,1.05273}	{4,0.15546:7,0.235453:6,0.433604:3,0.228218}	{4,0.723236:1,0.889458:5,0.464936:3,1.24318}	{3,0.669772:5,0.235434:3,1.36287}	{3,0}	((n0:{4,0.15546:7,0.235453:6,0.433604:3,0.228218},n2:{3,1.05273}):{3,0.669772:5,0.235434:3,1.36287},n1:{4,0.723236:1,0.889458:5,0.464936:3,1.24318});
394400	{3,0.180215:6,1.35924:3,0.0367654}	{4,0.278211:7,0.0483305:6,0.0408026:3,1.20888}	{4,0.256709:7,0.344001:6,0.707147:2,0.865647:6,0.0583341:3,0.813002}	{3,0.235896:6,0.897534:3,0.335184}	{3,0}	((n2:{3,0.180215:6,1.35924:3,0.0367654},n0:{4,0.278211:7,0.0483305:6,0.0408026:3,1.20888}):{3,0.235896:6,0.897534:3,0.335184},n1:{4,0.256709:7,0.344001:6,0.707147:2,0.865647:6,0.0583341:3,0.813002});
