Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
4500	-25847.53	-25823.36	-24.17455	43.38244	0.256368	0.252571	0.24598	0.245081	0.1762324	1.39029	1.38985	0.914559	1.52617	0.710809	0.278218	0.012678	0.012674	0.00833985	0.0139172	0.00648186	0.00253707	0.875377	0.124623	0.06312739	0.001053542	10.0312	8.06085	1.91449	0	0.9008995	7.058127	0	0	1	1	2.099111	0.1246233	0.8753767	39.00432	0.009118985	9.692597	0.814153	0.944345	1.0425	1.199
4600	-25837.47	-25815.77	-21.69391	15.46085	0.243553	0.251904	0.247257	0.257286	0.01899331	1.13705	1.27234	0.950202	1.36279	0.820681	0.451982	0.0102698	0.0114917	0.00858215	0.0123086	0.00741233	0.00408227	0.715669	0.284331	0.002750816	0.009313253	10.021	7.89542	2.03405	0	1.473329	7.128314	0	0	1	1	2.052697	0.2843305	0.7156695	14.15246	0.009031923	10.35615	0.697765	0.900035	1.06315	1.33905
4700	-25841.95	-25819.31	-22.64331	20.30488	0.246507	0.25265	0.25477	0.246074	0.04926436	1.03919	1.24927	0.889064	1.94297	0.825271	0.366056	0.0078439	0.00942961	0.00671076	0.0146657	0.00622924	0.00276303	0.452915	0.547085	0.01819286	0.001183034	9.89242	8.15821	2.05443	0	0.376857	8.856548	0	1	1	1	2.037696	0.547085	0.452915	16.88159	0.007548115	9.460274	0.733692	0.914591	1.05735	1.29437
4800	-25850.19	-25824.21	-25.9762	25.39726	0.249923	0.249367	0.24712	0.253589	0.1278414	1.70489	1.65715	1.06121	2.61323	0.490391	1.30408	0.0113569	0.0110389	0.0070691	0.0174077	0.00326668	0.00868699	0.305464	0.694536	0.06476171	0.0006249302	9.9526	8.12781	1.95336	0	1.457067	10.23867	1	1	1	1	1.896651	0.6945359	0.3054641	6.445037	0.006661388	10.23867	0.760249	0.924832	1.05272	1.2622
4900	-25857.27	-25825.8	-31.47227	32.73367	0.25135	0.245166	0.250845	0.252639	0.1102255	1.26385	1.42674	1.33701	2.94234	0.304778	4.79408	0.00668338	0.00754478	0.00707031	0.0155595	0.00161171	0.0253517	0.662258	0.337742	0.008414265	0.01722665	9.80837	7.98121	1.785	0	0.3824663	10.47056	1	1	1	1	1.875951	0.3377415	0.6622585	27.48569	0.005288132	10.47056	0.787399	0.934868	1.04771	1.23003
5000	-25846.51	-25817.19	-29.3202	23.31977	0.244955	0.250904	0.248272	0.255869	0.09705661	0.842268	0.881421	1.00577	2.29998	0.166094	3.90766	0.00571828	0.00598409	0.00682833	0.0156149	0.00112764	0.0265296	0.991611	0.00838873	0.1384124	0.008601431	9.83975	7.93301	1.99438	0	0.5742065	10.02397	1	1	1	1	1.962143	0.008388726	0.9916113	67.54662	0.00678914	10.02397	0.750422	0.921092	1.05447	1.27402
5100	-25838.3	-25816.52	-21.7772	48.96578	0.246801	0.25075	0.253291	0.249158	0.04630091	0.569798	0.64002	0.899531	1.96977	0.342205	2.15602	0.00448047	0.00503264	0.00707324	0.0154888	0.00269085	0.0169534	0.978416	0.0215844	0.02843283	0.001156713	10.1027	7.9784	1.90055	0	1.175276	10.26984	1	1	1	1	2.0559	0.02158443	0.9784156	11.27014	0.007863259	10.26984	0.824646	0.947953	1.04039	1.18701
5200	-25841.12	-25817.71	-23.40843	28.43686	0.250619	0.250882	0.248452	0.250046	0.06398434	0.384729	0.435829	0.798442	1.78026	0.668743	0.183434	0.00357872	0.00405406	0.00742706	0.0165599	0.00622061	0.00170629	0.984232	0.0157682	0.01172769	0.002737075	10.2173	7.99983	2.23256	0	0.682416	10.48399	1	1	1	1	2.032317	0.01576819	0.9842318	53.62385	0.009301937	10.48399	0.772719	0.929495	1.05045	1.24733
5300	-25844.12	-25820.94	-23.18395	25.27696	0.24498	0.249334	0.247834	0.257853	0.09874762	0.480041	0.552037	1.00241	2.28689	1.03346	0.38848	0.00326531	0.00375504	0.00681855	0.0155558	0.00702972	0.0026425	0.528537	0.471463	0.06038418	0.002750712	9.98604	8.00071	1.80265	0	1.244613	10.38258	1	1	1	1	2.299275	0.4714627	0.5285373	8.792567	0.006802152	10.38258	0.759712	0.924629	1.05282	1.26284
5400	-25846.98	-25819.76	-27.21858	48.17526	0.245523	0.243729	0.250222	0.260526	0.1265486	0.748471	0.748498	1.1877	2.23791	1.35341	1.29093	0.00450796	0.00450812	0.00715341	0.0134787	0.00815141	0.00777516	0.150198	0.849802	0.01670187	0.00971762	10.1005	8.12699	2.17297	0	0.8290943	9.282587	0	1	1	1	2.157218	0.8498023	0.1501977	63.43661	0.00602289	9.921975	0.823269	0.947483	1.04067	1.18858
5500	-25843.91	-25818.64	-25.27089	18.44592	0.253227	0.247146	0.246142	0.253485	0.08697905	0.806358	0.90939	1.22645	1.97	1.37502	2.59033	0.00475417	0.00536163	0.007231	0.0116148	0.00810689	0.0152722	0.157348	0.842652	0.01130717	0.01523713	10.1072	7.91603	1.99827	0	0.8244122	8.585372	0	1	1	1	2.181182	0.8426525	0.1573475	35.25125	0.005895855	9.899548	0.721498	0.909743	1.05938	1.30938
5600	-25839.97	-25817.11	-22.86446	31.40939	0.2472	0.250477	0.247892	0.254431	0.02182047	0.525677	0.669505	0.770384	2.13167	1.22782	1.71886	0.00400593	0.00510197	0.00587072	0.0162444	0.00935663	0.0130986	0.0143275	0.985672	0.0244249	0.004235336	9.97728	8.051	1.93733	0	0.7821482	9.492222	0	1	1	1	2.056406	0.9856725	0.01432754	34.34156	0.007620516	9.492222	0.783185	0.933338	1.0485	1.23497
5700	-25852.09	-25828.45	-23.64325	45.26159	0.233688	0.261333	0.251128	0.253851	0.2478706	0.634024	0.608353	0.919849	1.54471	1.40476	0.543076	0.00556703	0.00534162	0.0080767	0.0135633	0.0123344	0.00476846	0.470372	0.529628	0.008279734	0.009384075	9.96291	7.99405	2.10566	0	0.7883817	7.533569	0	0	1	1	2.062356	0.5296284	0.4703716	8.000412	0.008780468	9.855444	0.817894	0.945638	1.04175	1.19472
5800	-25843.97	-25817.29	-26.67943	48.95863	0.252571	0.246077	0.249409	0.251943	0.1970727	0.492131	0.5295	1.08527	1.22144	1.91115	0.239809	0.00522589	0.00562271	0.0115244	0.0129704	0.0202944	0.00254651	0.214625	0.785375	0.07213949	0.005608579	10.0644	7.81603	1.87331	0	0.690371	5.461546	0	0	1	1	2.161184	0.7853746	0.2146254	85.75491	0.0106189	9.54625	0.824634	0.947949	1.04039	1.18702
5900	-25845.7	-25819.1	-26.60598	35.19839	0.238199	0.256316	0.251371	0.254114	0.1562078	0.55086	0.542354	1.19398	1.16541	2.06919	0.615635	0.00525927	0.00517806	0.0113994	0.0111266	0.0197553	0.0058777	0.0398438	0.960156	0.1883534	0.005834386	10.1396	8.04973	2.01464	0	0.4483966	5.647501	0	0	1	1	2.038529	0.9601562	0.0398438	23.65256	0.009547384	9.871382	0.794622	0.937466	1.04633	1.22159
6000	-25850.37	-25827.58	-22.78657	32.80372	0.245319	0.235068	0.26354	0.256072	0.07306054	0.395656	0.487944	0.980357	1.12716	2.07268	0.732666	0.0038762	0.00478034	0.00960446	0.0110427	0.0203059	0.00717786	0.997778	0.00222227	0.07706355	0.01556693	9.98412	7.96638	2.13216	0	1.349081	6.521807	0	0	1	1	2.118861	0.002222275	0.9977777	11.28215	0.009796899	10.30487	0.787615	0.934946	1.04766	1.22977
6100	-25838.35	-25817.19	-21.15957	20.93981	0.247143	0.252385	0.250054	0.250419	0.0432972	0.381186	0.398289	0.757838	0.785118	1.23549	0.297753	0.00568797	0.00594317	0.0113083	0.0117153	0.0184357	0.00444299	0.989209	0.0107905	0.05213543	0.01996927	9.9286	8.04497	2.16157	0	0.7048664	5.525795	0	0	1	1	1.956068	0.01079051	0.9892095	76.15887	0.01492176	10.25825	0.737499	0.916086	1.0567	1.28971
6200	-25839.34	-25816.7	-22.63731	26.77279	0.248195	0.251287	0.251422	0.249096	0.1360278	0.414898	0.469049	0.889979	1.01385	1.61493	0.239153	0.00566547	0.00640491	0.0121527	0.0138443	0.022052	0.00326566	0.748376	0.251624	0.05352989	0.0008967016	10.1207	7.83082	2.1154	0	0.7507827	5.302917	0	0	1	1	1.992519	0.251624	0.748376	21.37769	0.0136551	9.187196	0.766144	0.927048	1.05166	1.25515
6300	-25838.51	-25818.46	-20.04631	32.11344	0.249528	0.251125	0.253135	0.246212	0.05063105	0.420163	0.46288	0.922591	0.978573	1.68245	0.0901557	0.00588287	0.00648098	0.0129176	0.0137014	0.0235566	0.00126231	0.0227342	0.977266	0.05167435	0.00803723	9.92258	8.09814	1.95524	0	0.9393584	4.827445	0	0	1	1	1.971382	0.9772658	0.02273417	11.35912	0.01400141	10.0358	0.785457	0.934164	1.04807	1.23231
6400	-25839.18	-25818.36	-20.81705	13.48192	0.247201	0.25284	0.250432	0.249527	0.09830067	0.40854	0.45992	0.87627	0.621032	1.58415	0.433878	0.00682867	0.00768748	0.0146467	0.0103804	0.0264788	0.00725219	0.30733	0.69267	0.09324207	0.01029137	10.0831	7.8909	2.00436	0	0.5904323	4.090466	0	0	1	1	2.119622	0.6926699	0.3073301	21.16306	0.01671483	9.121109	0.678138	0.891725	1.06609	1.36405
6500	-25841.74	-25821.09	-20.64322	20.59329	0.24915	0.24197	0.250118	0.258762	0.05350122	0.569356	0.532741	1.18878	0.729089	2.08517	0.794309	0.00717262	0.00671135	0.0149759	0.0091849	0.0262686	0.0100065	0.171859	0.828141	0.004169782	0.000723885	9.99927	8.09446	1.94929	0	1.632403	4.221149	0	0	1	1	2.079138	0.8281405	0.1718595	9.555534	0.01259777	9.627073	0.735442	0.915279	1.05705	1.29222
6600	-25843.39	-25819.99	-23.39933	23.11552	0.252054	0.244361	0.24742	0.256165	0.1067349	0.500588	0.600874	1.14004	0.503179	1.56595	0.662372	0.00854056	0.0102516	0.0194504	0.00858477	0.0267168	0.0113008	0.19076	0.80924	0.06194087	0.005926333	10.0247	8.03202	1.83334	0	1.429655	3.501716	0	0	1	1	2.187272	0.8092401	0.1907599	46.28424	0.01706106	9.278747	0.749388	0.920696	1.05465	1.27527
6700	-25845.25	-25821.37	-23.87466	36.36926	0.249728	0.247851	0.253372	0.24905	0.1039421	0.597835	0.801073	1.1523	0.44439	1.44587	0.638244	0.0102621	0.0137507	0.0197797	0.00762811	0.0248189	0.0109557	0.181998	0.818002	0.001693723	0.0005802831	10.1415	8.10516	1.93137	0	0.2463139	3.066133	0	0	1	1	2.167693	0.8180017	0.1819983	63.28217	0.01716535	9.194911	0.797801	0.9386	1.04571	1.21789
6800	-25840.54	-25816.56	-23.9806	29.9304	0.245872	0.24863	0.252859	0.252639	0.07054403	0.768272	0.970592	1.14121	0.461596	1.40083	0.396671	0.0140131	0.0177034	0.0208154	0.00841942	0.0255509	0.00723519	0.0102259	0.989774	0.006891635	0.007264116	9.90984	8.24161	1.86749	0	1.028926	2.986029	0	0	1	1	2.215785	0.9897741	0.01022593	34.45007	0.0182398	10.08606	0.778165	0.931503	1.04944	1.24089
6900	-25843.58	-25817.8	-25.7804	37.72555	0.256013	0.250176	0.24287	0.250941	0.149638	1.01842	1.13311	1.49421	0.376353	1.6834	0.938243	0.0157807	0.0175579	0.0231532	0.00583169	0.0260848	0.0145383	0.36985	0.63015	0.04882894	0.003959341	10.2137	7.9991	1.91832	0	0.5097314	2.654814	0	0	1	1	2.073484	0.6301495	0.3698505	48.21846	0.01549526	8.735719	0.801304	0.939844	1.04503	1.21382
7000	-25835.4	-25815.9	-19.50109	16.3012	0.24803	0.2486	0.252482	0.250889	0.05245026	0.591445	0.656614	1.15394	0.320051	1.7409	0.657326	0.0111539	0.0123829	0.0217619	0.00603575	0.0328311	0.0123963	0.00647133	0.993529	0.02670509	0.0007619908	9.93529	8.02293	1.95952	0	0.9436531	2.907851	0	0	1	1	2.01437	0.9935287	0.006471332	20.2764	0.0188587	9.226382	0.705063	0.903059	1.06202	1.32986
7100	-25840.46	-25820.07	-20.38914	46.67175	0.248985	0.247369	0.249691	0.253955	0.0963159	0.795597	0.761071	1.34679	0.345753	2.16604	0.708134	0.0131761	0.0126043	0.0223045	0.00572611	0.0358724	0.0117276	0.43005	0.56995	0.04839258	0.004081703	10.0405	8.07199	2.03189	0	0.8170774	2.613493	0	0	1	1	2.081079	0.5699505	0.4300495	7.066245	0.01656125	9.929313	0.820557	0.946554	1.04122	1.19167
7200	-25839.32	-25816.75	-22.57147	9.181769	0.243268	0.252948	0.245747	0.258036	0.0563067	0.719379	0.773006	1.4409	0.158128	2.44564	0.662175	0.014219	0.015279	0.0284804	0.00312551	0.0483398	0.0130884	0.837697	0.162303	0.04642347	0.002264705	10.0217	7.92468	1.98929	0	1.470403	2.206202	0	0	1	1	2.084642	0.1623029	0.8376971	17.74816	0.01976573	10.43101	0.61714	0.864167	1.07404	1.44466
7300	-25838.12	-25815.99	-22.12457	34.18112	0.244079	0.247442	0.251725	0.256754	0.07529028	0.867448	1.05541	1.42646	0.163841	1.77474	0.821538	0.0159095	0.0193568	0.026162	0.00300494	0.0325496	0.0150675	0.970261	0.029739	0.02819106	0.004235112	10.0276	8.04241	1.95835	0	1.478541	2.422261	0	0	1	1	2.013015	0.029739	0.970261	22.89643	0.01834054	9.427797	0.791732	0.93643	1.04688	1.22496
7400	-25849.03	-25821.68	-27.35084	49.21416	0.24608	0.254511	0.242007	0.257402	0.1355024	0.749012	0.900626	1.31906	0.254225	1.45627	0.686984	0.0151727	0.018244	0.0267203	0.00514983	0.0294996	0.0139162	0.911257	0.088743	0.2503718	0.01222602	9.90627	7.90041	2.10307	0	0.9762579	2.476118	0	0	1	1	1.921371	0.08874296	0.911257	51.67442	0.020257	9.455002	0.825072	0.948099	1.0403	1.18653
7500	-25843.69	-25820.08	-23.61382	9.246718	0.24409	0.255633	0.243696	0.25658	0.08843221	1.37465	1.47031	1.35815	0.510365	1.38692	0.561211	0.021821	0.0233395	0.021559	0.00810143	0.0220157	0.00890855	0.965376	0.0346244	0.06700294	0.001748505	9.94899	8.10508	2.04918	0	1.41371	2.687708	0	0	1	1	2.104395	0.03462439	0.9653756	12.66814	0.0158738	9.982201	0.618341	0.864736	1.0739	1.44303
7600	-25842.35	-25818.83	-23.51672	42.26654	0.245151	0.243248	0.250609	0.260992	0.1552631	1.17666	1.2668	1.35444	0.467187	1.36512	0.771795	0.0204854	0.0220547	0.0235804	0.00813362	0.0237664	0.0134368	0.915297	0.0847029	0.04144977	0.001366284	10.0863	8.07276	2.07654	0	0.8413042	2.590521	0	0	1	1	2.153705	0.08470291	0.9152971	34.90117	0.01740976	8.369366	0.811818	0.943533	1.04296	1.20168
7700	-25844.72	-25818.72	-26.00633	48.61738	0.25634	0.242074	0.25333	0.248257	0.2855498	0.806488	0.939635	1.1991	0.359571	1.37038	0.25756	0.0195336	0.0227585	0.0290429	0.008709	0.0331913	0.00623825	0.900988	0.0990115	0.112767	0.0001123012	9.91055	7.96197	2.02046	0	1.304699	2.150511	0	0	1	1	2.082152	0.09901153	0.9009885	52.37008	0.02422054	10.19464	0.824043	0.947748	1.04051	1.1877
7800	-25833.56	-25815.46	-18.1091	40.29262	0.248186	0.251868	0.250675	0.249271	0.06666871	0.810546	0.949813	1.05873	0.377686	1.21443	0.294088	0.0201901	0.0236592	0.0263722	0.00940788	0.0302505	0.00732552	0.963478	0.0365221	0.002811666	0.0009346031	10.051	8.01367	2.00583	0	0.7599649	2.317635	0	0	1	1	2.054326	0.0365221	0.9634779	16.18547	0.02490927	9.207736	0.807459	0.942011	1.04383	1.2067
7900	-25839.38	-25816.13	-23.25004	40.9563	0.249424	0.24631	0.251585	0.252682	0.08581179	0.559085	0.617522	0.890774	0.272934	1.16073	0.267187	0.0159998	0.0176721	0.025492	0.00781076	0.0332175	0.00764631	0.617988	0.382012	0.01614974	0.01713371	9.87093	7.7758	1.93357	0	0.346563	2.456377	0	0	1	1	2.164198	0.3820118	0.6179882	61.22704	0.02861779	10.36106	0.808959	0.942536	1.04353	1.20497
8000	-25838.01	-25817.41	-20.60845	43.26848	0.245375	0.244586	0.250097	0.259942	0.1318886	0.658406	0.793689	0.901105	0.339054	0.925569	0.384314	0.0171702	0.0206982	0.0234994	0.008842	0.0241374	0.0100223	0.508878	0.491122	0.01786751	0.003020547	9.87981	8.10294	1.91258	0	0.4979671	2.824134	0	0	1	1	2.071404	0.4911221	0.5088779	41.41609	0.02607844	8.954579	0.813918	0.944263	1.04255	1.19927
8100	-25839.22	-25816.21	-23.0186	39.88134	0.252023	0.2521	0.24745	0.248428	0.09556463	0.620316	0.712194	0.737689	0.324425	0.75543	0.11752	0.0216075	0.0248079	0.0256959	0.0113007	0.0263139	0.00409356	0.336134	0.663866	0.1239333	0.003419133	10.1268	7.97679	1.90986	0	0.310144	2.470907	0	0	1	1	2.023378	0.6638665	0.3361335	53.44827	0.03483301	9.738613	0.806512	0.941679	1.04401	1.2078
8200	-25839.62	-25819.16	-20.45997	16.49241	0.247622	0.254238	0.244906	0.253234	0.09561336	0.856148	1.00586	0.836091	0.464848	0.916829	0.356001	0.0212683	0.0249875	0.02077	0.0115477	0.0227757	0.0088437	0.0547328	0.945267	0.005392908	0.01257049	9.90751	7.97407	1.94272	0	0.4906885	2.797024	0	0	1	1	2.197141	0.9452672	0.0547328	98.82974	0.02484181	8.274535	0.70665	0.903712	1.06177	1.32787
8300	-25836.97	-25816.5	-20.46813	49.54342	0.247802	0.247462	0.249375	0.255361	0.06075697	0.603741	0.712662	0.719788	0.448557	0.626336	0.0652715	0.0183822	0.0216985	0.0219155	0.0136573	0.0190701	0.00198733	0.00533835	0.994662	0.0787236	0.003922672	10.005	8.07512	1.96796	0	1.178445	2.957589	0	0	1	1	2.055697	0.9946616	0.005338352	38.32335	0.03044714	8.980913	0.825632	0.948289	1.04019	1.18589
8400	-25842.61	-25819.51	-23.09309	33.64385	0.245143	0.24729	0.249194	0.258373	0.20817	0.819083	0.847581	0.741852	0.378207	0.695282	0.262104	0.0246834	0.0255422	0.022356	0.0113974	0.0209526	0.00789862	0.825042	0.174958	0.06012925	0.008955353	10.0961	7.91892	2.0932	0	1.649546	2.805926	0	0	1	1	1.876487	0.1749584	0.8250416	65.16045	0.03013544	8.085687	0.790155	0.935863	1.04718	1.2268
8500	-25841.36	-25817.82	-23.5424	26.35756	0.239812	0.250055	0.250919	0.259214	0.1241215	0.902791	0.984771	0.856984	0.401389	0.921664	0.43038	0.0196399	0.0214234	0.0186434	0.00873208	0.0200505	0.00936277	0.624584	0.375416	0.04583844	0.003457318	10.0344	8.12811	2.20274	0	0.8555185	3.072986	0	0	1	1	2.140079	0.3754164	0.6245836	75.33203	0.02175467	9.131825	0.764411	0.926399	1.05197	1.25722
8600	-25850.69	-25828.86	-21.82618	48.1251	0.244461	0.256821	0.248354	0.250363	0.03867887	0.963606	1.08035	0.892282	0.385473	0.676245	0.444533	0.0205665	0.0230581	0.0190442	0.00822725	0.0144333	0.00948778	0.736699	0.263301	0.0858346	0.007888989	9.97528	7.9142	1.94605	0	1.735304	3.498577	0	0	1	1	1.827358	0.2633006	0.7366994	15.18303	0.02134326	9.868618	0.823181	0.947453	1.04069	1.18868
8700	-25838.43	-25816.57	-21.85541	36.31891	0.239897	0.253089	0.254134	0.25288	0.07869991	1.47149	1.46458	0.90868	0.326689	0.722698	0.888204	0.0257238	0.025603	0.0158851	0.005711	0.0126338	0.0155271	0.728886	0.271114	0.005587547	0.001060031	10.1199	8.1135	2.13482	0	0.6185108	4.000518	0	0	1	1	2.064187	0.2711143	0.7288857	18.17677	0.01748147	9.397581	0.797668	0.938553	1.04574	1.21804
8800	-25848.56	-25822.26	-26.30122	30.44296	0.253339	0.243797	0.256218	0.246646	0.1196006	1.29503	1.41288	1.04375	0.354541	0.913745	0.88092	0.021749	0.0237281	0.017529	0.00595421	0.0153456	0.0147943	0.876562	0.123438	0.2229034	0.000555034	9.92735	8.00233	1.80885	0	1.03452	3.625581	0	0	1	1	1.908199	0.1234377	0.8765623	7.74529	0.01679413	9.531068	0.779944	0.932155	1.04911	1.23879
8900	-25846.44	-25820.5	-25.93278	44.70617	0.242741	0.241837	0.259389	0.256033	0.07298733	2.67976	2.89579	1.41468	0.235341	1.19963	1.81195	0.0269579	0.0291311	0.0142315	0.0023675	0.0120681	0.0182279	0.582967	0.417033	0.004763072	0.009983936	9.91587	8.02782	2.01306	0	0.8743973	4.075658	0	0	1	1	2.17758	0.4170328	0.5829672	38.62958	0.01005984	10.35249	0.816812	0.945265	1.04197	1.19595
9000	-25846.52	-25817.46	-29.05307	12.23029	0.247539	0.252991	0.251264	0.248206	0.1001739	3.10731	3.01903	1.1955	0.320718	0.954994	1.73664	0.0374971	0.0364318	0.0144265	0.00387023	0.0115243	0.0209568	0.781259	0.218741	0.02495069	0.001540607	10.2163	7.95538	1.98855	0	1.325354	4.210141	0	0	1	1	2.082827	0.2187414	0.7812586	40.2281	0.01206739	9.126402	0.663508	0.88536	1.06816	1.38297
9100	-25846.2	-25819.44	-26.76568	48.04574	0.244153	0.243689	0.251162	0.260997	0.02343083	2.05836	2.49599	1.18256	0.489027	0.821005	1.49289	0.0234312	0.028413	0.0134616	0.00556681	0.00934586	0.0169943	0.710247	0.289753	0.01440569	0.006337972	9.94634	8.0324	2.18593	0	1.199357	4.996392	0	0	1	1	1.957685	0.289753	0.710247	43.80741	0.01138343	9.892216	0.82304	0.947405	1.04071	1.18884
9200	-25842.94	-25816.54	-26.3983	35.4938	0.244998	0.25498	0.25	0.250022	0.1420275	1.7608	2.18356	1.1799	0.824812	1.01079	1.43065	0.0202841	0.0251542	0.0135923	0.00950169	0.0116441	0.0164808	0.803611	0.196389	0.01675902	0.003349845	9.93014	8.01425	2.0239	0	1.562876	4.524887	0	0	1	1	2.193083	0.1963886	0.8036114	50.89208	0.01151982	8.19329	0.795438	0.937758	1.04617	1.22064
9300	-25846.49	-25821.49	-24.99792	48.84282	0.248833	0.244305	0.250201	0.256661	0.05880801	1.99605	2.35651	1.38138	0.442318	0.990813	1.51548	0.0225966	0.0266774	0.0156382	0.00500735	0.0112167	0.0171563	0.974812	0.0251875	0.06024754	0.003199755	10.0929	7.92634	1.91323	0	0.6254545	4.088281	0	0	1	1	2.004626	0.0251875	0.9748125	17.0568	0.0113207	8.90595	0.824434	0.947881	1.04043	1.18725
9400	-25846.16	-25819.76	-26.4013	40.73835	0.239035	0.249674	0.251576	0.259716	0.1145874	2.20213	2.61121	1.11708	0.619001	1.01728	1.804	0.0242748	0.0287842	0.012314	0.00682344	0.0112138	0.0198861	0.850745	0.149255	0.08409774	0.001306733	10.0023	8.04892	1.99974	0	1.055102	4.636051	0	0	1	1	2.09616	0.1492548	0.8507452	27.47531	0.01102331	8.516796	0.80847	0.942365	1.04363	1.20554
9500	-25847.19	-25818.23	-28.95908	46.79868	0.245384	0.254784	0.247578	0.252254	0.07155004	2.13894	2.55497	0.905282	0.674668	0.747588	2.15975	0.024932	0.0297812	0.0105522	0.00786407	0.00871404	0.0251745	0.88891	0.11109	0.1191034	0.005029478	10.0331	8.02624	1.85085	0	1.810897	5.881166	0	0	1	1	1.989045	0.1110903	0.8889097	15.64601	0.0116562	8.816287	0.820791	0.946634	1.04117	1.19141
9600	-25846.45	-25819.26	-27.18955	26.74487	0.25489	0.250121	0.247236	0.247752	0.07279187	1.98344	2.07323	0.741988	0.589773	0.53207	1.91058	0.0244837	0.0255922	0.00915916	0.00728021	0.00656792	0.0235843	0.635515	0.364485	0.08748136	0.0101883	9.8405	8.06384	2.0928	0	0.5440195	6.713472	0	0	1	1	2.02891	0.3644851	0.6355149	65.74782	0.01234408	9.390932	0.766029	0.927005	1.05168	1.25529
9700	-25848.76	-25821.8	-26.95317	17.09957	0.248266	0.247526	0.248519	0.255689	0.07194755	2.09873	1.91264	0.659279	0.665222	0.587188	1.77452	0.0256447	0.0233709	0.00805583	0.00812845	0.00717494	0.0216831	0.78444	0.21556	0.05821857	0.009675627	9.89922	8.13752	1.86521	0	0.8897508	7.039029	0	0	1	1	1.922426	0.21556	0.78444	94.70548	0.01221915	9.585958	0.711521	0.905706	1.061	1.32178
9800	-25844.24	-25817.92	-26.31855	18.11625	0.240641	0.254856	0.25302	0.251482	0.0329498	2.11528	2.27584	0.795278	0.985568	0.657124	3.06487	0.0226134	0.0243299	0.00850192	0.0105362	0.00702499	0.032765	0.894075	0.105925	0.01242695	0.004072514	10.0747	8.01951	1.96714	0	1.033433	7.015701	0	0	1	1	2.053166	0.1059255	0.8940745	61.90667	0.0106905	8.678432	0.719152	0.9088	1.05976	1.31228
9900	-25840.41	-25816.51	-23.89993	38.45443	0.24724	0.252474	0.251958	0.248328	0.05906895	1.59503	1.69258	0.740748	0.69296	0.583362	2.38513	0.0185252	0.0196583	0.00860333	0.0080483	0.00677539	0.0277018	0.783074	0.216926	0.02338527	0.004717269	9.9917	7.99727	1.90843	0	1.029208	7.343588	0	0	1	1	2.233045	0.2169263	0.7830737	40.71745	0.01161437	9.610392	0.803112	0.940482	1.04468	1.21173
10000	-25843.75	-25817.36	-26.38989	30.75299	0.246035	0.243682	0.250981	0.259301	0.08334121	2.00002	1.98828	1.06538	1.09594	0.826318	1.96676	0.0185712	0.0184622	0.00989261	0.0101763	0.00767279	0.0182624	0.827259	0.172741	0.04111656	0.007558586	10.0487	7.98727	1.90891	0	1.048415	6.459125	0	0	1	1	2.04396	0.1727413	0.8272587	70.06229	0.009285524	9.201408	0.781	0.932541	1.04891	1.23755
10100	-25853.41	-25828.23	-25.18038	47.66368	0.251016	0.251298	0.250273	0.247412	0.1174561	1.50693	2.02461	1.10899	1.0567	0.643774	1.06311	0.0146272	0.0196521	0.0107646	0.010257	0.00624888	0.0103192	0.849279	0.150721	0.07104566	0.01242399	10.0551	8.0692	2.02772	0	0.5817672	6.863637	0	0	1	1	2.118216	0.1507215	0.8492785	49.7862	0.009706639	10.42874	0.82236	0.947172	1.04085	1.18962
10200	-25843.86	-25820.6	-23.25917	26.59933	0.244991	0.253137	0.256974	0.244898	0.06311471	1.65104	1.8912	0.927471	1.05862	0.749067	0.263794	0.0212845	0.0243806	0.0119566	0.0136474	0.00965668	0.00340074	0.98624	0.0137603	0.02135447	0.006146547	10.0967	8.0764	2.0482	0	0.7888047	5.245574	0	0	1	1	2.240972	0.01376029	0.9862397	81.60325	0.01289161	8.709539	0.765425	0.926779	1.05179	1.25601
10300	-25844.89	-25819.18	-25.70631	13.22472	0.248397	0.248165	0.247533	0.255905	0.268664	0.782427	1.11197	0.722721	0.755663	0.570541	0.779189	0.0129778	0.0184437	0.0119874	0.0125338	0.0094633	0.0129241	0.85691	0.14309	0.07014383	0.009925178	9.85107	7.87398	2.0165	0	0.6945852	5.207341	0	0	1	1	2.065096	0.1430903	0.8569097	87.79507	0.01658654	8.178549	0.67529	0.890498	1.0665	1.36771
